nWord_title,nStanza,nLine,nWord,nSyll,rate_shortS,mean_nLine_lg,med_nLine_lg,q1_nLine_lg,q3_nLine_lg,min_nLine_lg,max_nLine_lg,range_nLine_lg,MADmean_nLine_lg,MADmed_nLine_lg,std_nLine_lg,rstd_nLine_lg,mean_nWord_lg,med_nWord_lg,q1_nWord_lg,q3_nWord_lg,min_nWord_lg,max_nWord_lg,range_nWord_lg,MADmean_nWord_lg,MADmed_nWord_lg,std_nWord_lg,rstd_nWord_lg,mean_nSyll_lg,med_nSyll_lg,q1_nSyll_lg,q3_nSyll_lg,min_nSyll_lg,max_nSyll_lg,range_nSyll_lg,MADmean_nSyll_lg,MADmed_nSyll_lg,std_nSyll_lg,rstd_nSyll_lg,mean_nShortS_lg,med_nShortS_lg,q1_nShortS_lg,q3_nShortS_lg,min_nShortS_lg,max_nShortS_lg,range_nShortS_lg,MADmean_nShortS_lg,MADmed_nShortS_lg,std_nShortS_lg,rstd_nShortS_lg,mean_nLongS_lg,med_nLongS_lg,q1_nLongS_lg,q3_nLongS_lg,min_nLongS_lg,max_nLongS_lg,range_nLongS_lg,MADmean_nLongS_lg,MADmed_nLongS_lg,std_nLongS_lg,rstd_nLongS_lg,rhyme_abcb,rhyme_aba,rhyme_abcdb,rhyme_abca,rhyme_abb,rhyme_aaaa,mean_nWord_l,med_nWord_l,q1_nWord_l,q3_nWord_l,min_nWord_l,max_nWord_l,range_nWord_l,MADmean_nWord_l,MADmed_nWord_l,std_nWord_l,rstd_nWord_l,mean_nSyll_l,med_nSyll_l,q1_nSyll_l,q3_nSyll_l,min_nSyll_l,max_nSyll_l,range_nSyll_l,MADmean_nSyll_l,MADmed_nSyll_l,std_nSyll_l,rstd_nSyll_l,mean_nShortS_l,med_nShortS_l,q1_nShortS_l,q3_nShortS_l,min_nShortS_l,max_nShortS_l,range_nShortS_l,MADmean_nShortS_l,MADmed_nShortS_l,std_nShortS_l,rstd_nShortS_l,mean_nLongS_l,med_nLongS_l,q1_nLongS_l,q3_nLongS_l,min_nLongS_l,max_nLongS_l,range_nLongS_l,MADmean_nLongS_l,MADmed_nLongS_l,std_nLongS_l,rstd_nLongS_l,PROPN,NOUN,ADJ,NUM,PRON,VERB,ADV,CONJ,SCONJ,DET,ADP,INTJ,PART,rate_PROPN_NOUN,rate_ADJ,rate_NOUNs,rate_VERB,rate_ADV,rate_phontypeLow,rate_phontypeHigh,rate_phontypeMixed,mean_lenWord,med_lenWord,q1_lenWord,q3_lenWord,min_lenWord,max_lenWord,range_lenWord,MADmean_lenWord,MADmed_lenWord,std_lenWord,rstd_lenWord,sum_lenWord,rate_consonant,rate_fFV,rate_FFV,rate_bFV,rate_BFV,PUNCT,nRhymepair,nAll,rate_clearAll,mean_lenAll,med_lenAll,q1_lenAll,q3_lenAll,min_lenAll,max_lenAll,range_lenAll,MADmean_lenAll,MADmed_lenAll,std_lenAll,rstd_lenAll,class_label
3,4,14,83,149,0.383,3.5,3.5,3.0,4.0,3,4,1,0.5,0.5,0.577,0.165,20.75,19.5,18.0,22.25,18.0,26.0,8.0,2.75,1.5,3.775,0.182,37.25,37.0,32.0,42.25,32.0,43.0,11.0,5.25,5.0,6.076,0.163,14.25,14.0,13.0,15.25,13.0,16.0,3.0,1.25,1.0,1.5,0.105,23.0,22.5,19.0,26.5,19.0,28.0,9.0,4.0,3.5,4.69,0.204,0,0,0,0,0,0,5.929,6.0,5.0,7.0,4.0,8.0,4.0,0.939,1.0,1.141,0.192,10.643,11.0,10.0,11.0,10.0,12.0,2.0,0.551,0.5,0.633,0.06,4.071,4.0,4.0,5.0,1.0,7.0,6.0,0.949,1.0,1.439,0.353,6.571,6.5,6.0,7.0,3.0,10.0,7.0,1.143,0.5,1.604,0.244,1,21,14,0,7,16,5,6,3,10,0,0,0,0.265,0.169,0.518,0.193,0.06,0.434,0.373,0.12,4.639,5.0,3.0,6.5,1.0,13.0,12.0,2.125,2.0,2.644,0.57,385.0,0.613,0.14,0.057,0.14,0.049,20.0,4,7,0.286,2.857,3.0,3.0,3.0,2.0,3.0,1.0,0.245,0.0,0.378,0.132,0
2,3,24,136,256,0.348,8.0,8.0,8.0,8.0,8,8,0,0.0,0.0,0.0,0.0,45.333,43.0,42.5,47.0,42.0,51.0,9.0,3.778,1.0,4.933,0.109,85.333,86.0,85.0,86.0,84.0,86.0,2.0,0.889,0.0,1.155,0.014,29.667,31.0,29.0,31.0,27.0,31.0,4.0,1.778,0.0,2.309,0.078,55.667,55.0,54.0,57.0,53.0,59.0,6.0,2.222,2.0,3.055,0.055,0,0,0,0,0,0,5.667,6.0,5.0,6.0,4.0,9.0,5.0,0.944,1.0,1.308,0.231,10.667,11.0,10.0,11.0,10.0,11.0,1.0,0.444,0.0,0.482,0.045,3.708,4.0,3.0,5.0,1.0,6.0,5.0,1.066,1.0,1.301,0.351,6.958,7.0,6.0,8.0,5.0,10.0,5.0,1.052,1.0,1.334,0.192,0,36,27,4,9,26,11,10,4,6,0,3,0,0.265,0.199,0.559,0.191,0.081,0.353,0.463,0.118,4.846,5.0,3.0,6.0,1.0,11.0,10.0,2.031,2.0,2.561,0.529,659.0,0.612,0.152,0.068,0.117,0.052,51.0,13,10,0.4,2.6,3.0,2.0,3.0,2.0,3.0,1.0,0.48,0.0,0.516,0.199,0
1,4,14,100,188,0.367,3.5,3.5,3.0,4.0,3,4,1,0.5,0.5,0.577,0.165,25.0,25.0,22.75,27.25,19.0,31.0,12.0,3.5,3.5,4.967,0.199,47.0,46.5,41.0,52.5,41.0,54.0,13.0,6.0,5.5,6.976,0.148,17.25,17.0,15.75,18.5,15.0,20.0,5.0,1.75,1.5,2.217,0.129,29.75,29.0,25.25,33.5,23.0,38.0,15.0,5.25,4.5,6.652,0.224,0,0,0,0,0,0,7.143,7.0,6.0,7.75,5.0,10.0,5.0,1.061,1.0,1.406,0.197,13.429,13.0,13.0,14.0,13.0,14.0,1.0,0.49,0.0,0.514,0.038,4.929,4.5,4.0,6.0,3.0,7.0,4.0,1.214,1.0,1.439,0.292,8.5,8.5,7.25,9.75,6.0,11.0,5.0,1.214,1.5,1.454,0.171,0,24,21,0,6,20,10,9,3,5,1,1,0,0.24,0.21,0.51,0.2,0.1,0.4,0.41,0.13,4.82,5.0,3.0,6.0,1.0,12.0,11.0,1.776,2.0,2.236,0.464,482.0,0.61,0.139,0.062,0.137,0.052,30.0,6,5,0.2,3.4,3.0,3.0,4.0,3.0,4.0,1.0,0.48,0.0,0.548,0.161,0
1,4,14,88,155,0.323,3.5,3.5,3.0,4.0,3,4,1,0.5,0.5,0.577,0.165,22.0,21.0,19.75,23.25,19.0,27.0,8.0,2.5,1.5,3.559,0.162,38.75,40.0,36.75,42.0,33.0,42.0,9.0,3.25,2.0,4.272,0.11,12.5,13.5,11.0,15.0,8.0,15.0,7.0,2.5,1.5,3.317,0.265,26.25,28.5,24.75,30.0,18.0,30.0,12.0,4.125,1.5,5.679,0.216,0,0,0,0,0,0,6.286,6.0,6.0,7.0,5.0,8.0,3.0,0.796,1.0,0.994,0.158,11.071,11.0,10.25,11.0,10.0,14.0,4.0,0.694,0.0,1.141,0.103,3.571,4.0,2.0,5.0,1.0,6.0,5.0,1.347,1.0,1.555,0.435,7.5,7.0,6.0,8.75,5.0,12.0,7.0,1.571,1.0,1.951,0.26,0,27,24,1,3,9,6,6,3,8,0,1,0,0.307,0.273,0.625,0.102,0.068,0.545,0.318,0.091,4.614,4.5,3.0,6.0,1.0,11.0,10.0,1.795,1.5,2.356,0.511,406.0,0.618,0.113,0.054,0.131,0.084,22.0,6,7,0.714,2.286,2.0,2.0,2.5,2.0,3.0,1.0,0.408,0.0,0.488,0.213,0
1,4,14,83,150,0.387,3.5,3.5,3.0,4.0,3,4,1,0.5,0.5,0.577,0.165,20.75,21.5,19.25,23.0,17.0,23.0,6.0,2.25,1.5,2.872,0.138,37.5,37.5,31.0,44.0,31.0,44.0,13.0,6.5,6.5,7.506,0.2,14.5,14.0,12.75,15.75,12.0,18.0,6.0,2.0,1.5,2.646,0.182,23.0,22.5,18.25,27.25,16.0,31.0,15.0,5.5,5.0,6.782,0.295,0,0,0,0,0,0,5.929,6.0,5.25,6.75,4.0,7.0,3.0,0.673,1.0,0.917,0.155,10.714,11.0,10.25,11.0,10.0,11.0,1.0,0.408,0.0,0.469,0.044,4.143,4.5,3.0,5.0,2.0,6.0,4.0,1.143,1.0,1.351,0.326,6.571,6.5,6.0,8.0,4.0,9.0,5.0,1.286,1.5,1.555,0.237,0,23,17,1,7,16,6,4,0,7,0,2,0,0.277,0.205,0.578,0.193,0.072,0.47,0.361,0.133,4.759,5.0,3.0,6.0,1.0,10.0,9.0,1.905,2.0,2.33,0.49,395.0,0.62,0.127,0.048,0.139,0.066,24.0,6,7,0.857,2.143,2.0,2.0,2.0,2.0,3.0,1.0,0.245,0.0,0.378,0.176,0
4,4,14,84,159,0.39,3.5,3.5,3.0,4.0,3,4,1,0.5,0.5,0.577,0.165,21.0,21.0,19.5,22.5,18.0,24.0,6.0,2.0,2.0,2.582,0.123,39.75,41.0,38.75,42.0,35.0,42.0,7.0,2.375,1.0,3.304,0.083,15.5,15.5,14.0,17.0,11.0,20.0,9.0,2.5,2.5,3.697,0.239,24.25,23.5,19.75,28.0,19.0,31.0,12.0,4.75,4.0,5.737,0.237,0,1,0,0,0,0,6.0,6.0,5.0,7.0,4.0,8.0,4.0,0.857,1.0,1.109,0.185,11.357,11.0,10.25,12.5,10.0,14.0,4.0,1.082,1.0,1.336,0.118,4.429,4.0,3.25,5.75,2.0,8.0,6.0,1.408,1.0,1.785,0.403,6.929,7.0,6.25,7.0,5.0,9.0,4.0,0.816,0.5,1.207,0.174,0,29,14,1,3,12,8,4,3,7,2,1,0,0.345,0.167,0.56,0.143,0.095,0.476,0.405,0.107,4.726,5.0,3.0,6.0,1.0,11.0,10.0,1.783,2.0,2.235,0.473,397.0,0.599,0.156,0.03,0.131,0.083,23.0,6,5,0.4,3.4,3.0,2.0,4.0,2.0,6.0,4.0,1.28,1.0,1.673,0.492,0
3,4,14,78,150,0.413,3.5,3.5,3.0,4.0,3,4,1,0.5,0.5,0.577,0.165,19.5,21.0,18.5,22.0,14.0,22.0,8.0,2.75,1.0,3.786,0.194,37.5,37.5,33.0,42.0,33.0,42.0,9.0,4.5,4.5,5.196,0.139,15.5,16.0,13.75,17.75,10.0,20.0,10.0,3.0,2.5,4.203,0.271,22.0,22.5,20.5,24.0,16.0,27.0,11.0,3.0,2.5,4.546,0.207,0,0,0,0,0,0,5.571,5.0,5.0,6.75,4.0,8.0,4.0,1.082,1.0,1.284,0.23,10.714,11.0,10.25,11.0,10.0,11.0,1.0,0.408,0.0,0.469,0.044,4.429,4.0,3.25,5.0,3.0,7.0,4.0,1.061,1.0,1.284,0.29,6.286,7.0,5.0,7.0,4.0,8.0,4.0,1.245,1.0,1.437,0.229,0,21,16,0,7,12,10,4,2,3,1,2,0,0.269,0.205,0.564,0.154,0.128,0.41,0.41,0.141,4.846,5.0,3.0,6.0,1.0,11.0,10.0,1.815,2.0,2.274,0.469,378.0,0.603,0.148,0.045,0.143,0.061,20.0,8,6,0.833,2.167,2.0,2.0,2.0,2.0,3.0,1.0,0.278,0.0,0.408,0.188,0
1,4,14,83,146,0.349,3.5,3.5,3.0,4.0,3,4,1,0.5,0.5,0.577,0.165,20.75,22.0,19.5,23.25,15.0,24.0,9.0,2.875,1.5,4.031,0.194,36.5,36.5,31.0,42.0,31.0,42.0,11.0,5.5,5.5,6.351,0.174,12.75,13.0,9.75,16.0,9.0,16.0,7.0,3.25,3.0,3.775,0.296,23.75,24.0,21.75,26.0,21.0,26.0,5.0,2.25,2.0,2.63,0.111,0,0,0,0,0,0,5.929,6.0,5.0,7.0,4.0,8.0,4.0,0.939,1.0,1.141,0.192,10.429,10.0,10.0,11.0,10.0,11.0,1.0,0.49,0.0,0.514,0.049,3.643,3.5,3.0,4.75,2.0,6.0,4.0,1.071,1.0,1.277,0.351,6.786,7.0,6.0,8.0,4.0,8.0,4.0,1.133,1.0,1.369,0.202,0,28,13,3,6,9,9,5,3,4,0,2,1,0.337,0.157,0.602,0.108,0.108,0.361,0.518,0.096,4.386,4.0,3.0,5.5,1.0,9.0,8.0,1.701,1.0,2.112,0.482,364.0,0.599,0.165,0.074,0.104,0.058,23.0,6,8,0.625,2.5,2.5,2.0,3.0,2.0,3.0,1.0,0.5,0.5,0.535,0.214,0
3,2,20,102,208,0.394,10.0,10.0,10.0,10.0,10,10,0,0.0,0.0,0.0,0.0,51.0,51.0,50.5,51.5,50.0,52.0,2.0,1.0,1.0,1.414,0.028,104.0,104.0,104.0,104.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,39.5,42.5,38.0,44.0,6.0,3.0,3.0,4.243,0.103,63.0,63.0,61.5,64.5,60.0,66.0,6.0,3.0,3.0,4.243,0.067,0,0,0,0,0,0,5.1,5.0,5.0,5.25,4.0,7.0,3.0,0.55,0.0,0.788,0.155,10.4,10.5,10.0,11.0,8.0,11.0,3.0,0.6,0.5,0.754,0.072,4.1,4.0,3.0,5.25,1.0,6.0,5.0,1.04,1.0,1.373,0.335,6.3,7.0,4.75,7.0,4.0,10.0,6.0,1.44,1.0,1.72,0.273,0,36,24,1,3,9,12,5,3,5,2,2,0,0.353,0.235,0.627,0.088,0.118,0.363,0.49,0.108,5.02,5.0,3.0,6.0,1.0,13.0,12.0,1.887,1.5,2.505,0.499,512.0,0.594,0.162,0.07,0.129,0.045,25.0,10,11,0.727,2.727,2.0,2.0,3.0,2.0,6.0,4.0,0.793,0.0,1.191,0.437,0
3,4,14,79,144,0.451,3.5,3.5,3.0,4.0,3,4,1,0.5,0.5,0.577,0.165,19.75,19.5,17.0,22.25,17.0,23.0,6.0,2.75,2.5,3.202,0.162,36.0,36.0,32.0,40.0,32.0,40.0,8.0,4.0,4.0,4.619,0.128,16.25,16.5,14.5,18.25,13.0,19.0,6.0,2.25,2.0,2.754,0.169,19.75,20.0,18.5,21.25,17.0,22.0,5.0,1.75,1.5,2.217,0.112,0,0,0,0,0,0,5.643,5.5,5.0,6.0,5.0,7.0,2.0,0.643,0.5,0.745,0.132,10.286,10.0,10.0,10.75,10.0,11.0,1.0,0.408,0.0,0.469,0.046,4.643,4.5,4.0,5.75,2.0,7.0,5.0,1.214,1.0,1.499,0.323,5.643,6.0,5.25,6.0,3.0,8.0,5.0,1.082,0.5,1.447,0.256,1,26,14,0,2,12,9,5,2,7,0,0,1,0.342,0.177,0.544,0.152,0.114,0.468,0.405,0.089,4.506,5.0,3.0,6.0,1.0,9.0,8.0,1.854,2.0,2.224,0.493,356.0,0.596,0.14,0.048,0.152,0.065,20.0,6,3,0.333,2.667,3.0,2.5,3.0,2.0,3.0,1.0,0.444,0.0,0.577,0.217,0
3,3,11,58,107,0.411,3.667,4.0,3.5,4.0,3,4,1,0.444,0.0,0.577,0.157,19.333,23.0,17.0,23.5,11.0,24.0,13.0,5.556,1.0,7.234,0.374,35.667,40.0,32.5,41.0,25.0,42.0,17.0,7.111,2.0,9.292,0.261,14.667,16.0,13.5,16.5,11.0,17.0,6.0,2.444,1.0,3.215,0.219,21.0,24.0,19.0,24.5,14.0,25.0,11.0,4.667,1.0,6.083,0.29,0,0,0,0,0,0,5.273,6.0,4.5,6.0,3.0,8.0,5.0,1.157,1.0,1.489,0.282,9.727,10.0,10.0,11.0,4.0,11.0,7.0,1.174,1.0,2.005,0.206,4.0,4.0,3.5,5.0,2.0,6.0,4.0,0.909,1.0,1.265,0.316,5.727,6.0,5.0,7.0,2.0,8.0,6.0,1.256,1.0,1.679,0.293,0,16,15,0,2,10,3,2,2,7,0,0,1,0.276,0.259,0.569,0.172,0.052,0.448,0.448,0.086,4.569,4.0,3.0,6.0,1.0,11.0,10.0,1.899,1.5,2.4,0.525,265.0,0.596,0.155,0.049,0.132,0.068,21.0,4,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
4,3,6,50,84,0.464,2.0,2.0,2.0,2.0,2,2,0,0.0,0.0,0.0,0.0,16.667,18.0,16.0,18.0,14.0,18.0,4.0,1.778,0.0,2.309,0.139,28.0,28.0,27.0,29.0,26.0,30.0,4.0,1.333,2.0,2.0,0.071,13.0,13.0,11.0,15.0,9.0,17.0,8.0,2.667,4.0,4.0,0.308,15.0,15.0,14.0,16.0,13.0,17.0,4.0,1.333,2.0,2.0,0.133,0,0,0,0,0,0,8.333,8.5,8.0,9.0,6.0,10.0,4.0,1.0,0.5,1.366,0.164,14.0,13.5,13.0,14.75,13.0,16.0,3.0,1.0,0.5,1.265,0.09,6.5,7.0,6.25,7.75,2.0,9.0,7.0,1.667,1.0,2.429,0.374,7.5,7.0,6.25,7.75,6.0,11.0,5.0,1.333,1.0,1.871,0.249,1,17,6,0,3,8,5,4,1,4,1,0,0,0.36,0.12,0.54,0.16,0.1,0.38,0.42,0.14,4.22,4.0,3.0,5.0,1.0,10.0,9.0,1.615,1.0,2.15,0.51,211.0,0.602,0.171,0.033,0.142,0.052,9.0,0,2,0.5,2.5,2.5,2.25,2.75,2.0,3.0,1.0,0.5,0.5,0.707,0.283,0
3,1,8,52,88,0.409,8.0,8.0,8.0,8.0,8,8,0,0.0,0.0,0.0,0.0,52.0,52.0,52.0,52.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,88.0,88.0,88.0,88.0,88.0,88.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,52.0,52.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6.5,6.5,6.0,7.0,5.0,8.0,3.0,0.75,0.5,0.926,0.142,11.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,4.5,4.0,4.0,5.25,3.0,6.0,3.0,0.875,0.5,1.069,0.238,6.5,7.0,5.75,7.0,5.0,8.0,3.0,0.875,0.5,1.069,0.164,0,18,10,0,5,2,2,8,0,4,0,3,0,0.346,0.192,0.635,0.038,0.038,0.404,0.5,0.038,4.154,4.0,2.0,5.25,1.0,11.0,10.0,2.062,2.0,2.63,0.633,216.0,0.593,0.162,0.083,0.097,0.065,16.0,6,3,0.333,3.0,3.0,2.5,3.5,2.0,4.0,2.0,0.667,1.0,1.0,0.333,0
1,4,14,81,148,0.297,3.5,3.5,3.0,4.0,3,4,1,0.5,0.5,0.577,0.165,20.25,20.0,15.75,24.5,15.0,26.0,11.0,4.75,4.5,5.56,0.275,37.0,37.0,32.0,42.0,32.0,42.0,10.0,5.0,5.0,5.774,0.156,11.0,11.0,10.5,11.5,9.0,13.0,4.0,1.0,1.0,1.633,0.148,26.0,27.0,22.0,31.0,19.0,31.0,12.0,5.0,4.0,6.0,0.231,0,0,0,0,0,0,5.786,5.0,5.0,6.75,4.0,9.0,5.0,1.184,1.0,1.477,0.255,10.571,11.0,10.0,11.0,10.0,11.0,1.0,0.49,0.0,0.514,0.049,3.143,3.0,3.0,4.0,1.0,5.0,4.0,0.878,1.0,1.167,0.371,7.429,7.5,7.0,8.0,5.0,9.0,4.0,0.857,0.5,1.089,0.147,1,19,16,2,4,17,7,6,1,7,1,0,0,0.247,0.198,0.519,0.21,0.086,0.346,0.519,0.099,4.877,5.0,3.0,6.0,1.0,11.0,10.0,2.109,2.0,2.527,0.518,395.0,0.625,0.149,0.068,0.106,0.051,22.0,6,5,0.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0
2,3,24,136,257,0.424,8.0,8.0,8.0,8.0,8,8,0,0.0,0.0,0.0,0.0,45.333,47.0,42.5,49.0,38.0,51.0,13.0,4.889,4.0,6.658,0.147,85.667,86.0,85.5,86.0,85.0,86.0,1.0,0.444,0.0,0.577,0.007,36.333,35.0,34.5,37.5,34.0,40.0,6.0,2.444,1.0,3.215,0.088,49.333,50.0,48.0,51.0,46.0,52.0,6.0,2.222,2.0,3.055,0.062,0,0,0,0,0,0,5.667,5.5,5.0,7.0,3.0,8.0,5.0,1.167,1.5,1.373,0.242,10.708,11.0,10.0,11.0,10.0,14.0,4.0,0.59,0.0,0.859,0.08,4.542,5.0,4.0,6.0,1.0,7.0,6.0,1.247,1.0,1.56,0.343,6.167,5.5,5.0,7.0,3.0,10.0,7.0,1.514,1.5,1.786,0.29,2,43,28,0,4,24,9,4,3,15,2,1,1,0.331,0.206,0.566,0.176,0.066,0.434,0.449,0.103,4.757,5.0,3.0,6.0,1.0,17.0,16.0,2.069,2.0,2.803,0.589,647.0,0.603,0.175,0.039,0.131,0.053,34.0,15,8,0.125,3.0,3.0,3.0,3.0,2.0,4.0,2.0,0.25,0.0,0.535,0.178,0
3,3,28,133,245,0.42,9.333,10.0,9.0,10.0,8,10,2,0.889,0.0,1.155,0.124,44.333,46.0,43.0,46.5,40.0,47.0,7.0,2.889,1.0,3.786,0.085,81.667,81.0,80.5,82.5,80.0,84.0,4.0,1.556,1.0,2.082,0.025,34.333,36.0,31.5,38.0,27.0,40.0,13.0,4.889,4.0,6.658,0.194,47.333,44.0,42.5,50.5,41.0,57.0,16.0,6.444,3.0,8.505,0.18,0,0,0,0,0,0,4.75,5.0,3.0,6.0,2.0,7.0,5.0,1.429,1.5,1.691,0.356,8.75,9.0,6.0,11.0,4.0,13.0,9.0,2.679,2.5,3.134,0.358,3.679,3.0,2.0,5.25,1.0,7.0,6.0,1.656,1.0,1.906,0.518,5.071,5.5,3.75,7.0,2.0,8.0,6.0,1.786,1.5,2.071,0.408,0,35,30,1,9,20,16,6,3,8,1,4,0,0.263,0.226,0.564,0.15,0.12,0.376,0.489,0.113,4.568,5.0,3.0,6.0,1.0,13.0,12.0,1.852,2.0,2.302,0.504,603.0,0.594,0.176,0.053,0.116,0.061,40.0,15,7,0.571,2.429,2.0,2.0,3.0,2.0,3.0,1.0,0.49,0.0,0.535,0.22,0
3,4,14,89,148,0.385,3.5,3.5,3.0,4.0,3,4,1,0.5,0.5,0.577,0.165,22.25,22.5,21.75,23.0,21.0,23.0,2.0,0.75,0.5,0.957,0.043,37.0,37.0,32.0,42.0,32.0,42.0,10.0,5.0,5.0,5.774,0.156,14.25,14.5,13.0,15.75,10.0,18.0,8.0,2.25,2.0,3.304,0.232,22.75,23.0,20.75,25.0,17.0,28.0,11.0,3.25,3.0,4.573,0.201,0,0,0,0,0,0,6.357,6.5,5.25,7.0,4.0,9.0,5.0,1.214,1.0,1.499,0.236,10.571,11.0,10.0,11.0,10.0,11.0,1.0,0.49,0.0,0.514,0.049,4.071,4.0,3.25,5.0,2.0,5.0,3.0,0.796,1.0,0.997,0.245,6.5,6.5,6.0,7.0,5.0,8.0,3.0,0.786,0.5,0.941,0.145,0,30,12,0,4,14,9,6,0,9,3,2,0,0.337,0.135,0.517,0.157,0.101,0.483,0.348,0.101,4.18,4.0,3.0,6.0,1.0,10.0,9.0,1.806,2.0,2.234,0.534,372.0,0.602,0.129,0.051,0.132,0.086,24.0,6,8,0.5,2.5,2.5,2.0,3.0,2.0,3.0,1.0,0.5,0.5,0.535,0.214,0
2,4,14,79,146,0.397,3.5,3.5,3.0,4.0,3,4,1,0.5,0.5,0.577,0.165,19.75,19.5,18.75,20.5,18.0,22.0,4.0,1.25,1.0,1.708,0.086,36.5,36.5,33.0,40.0,33.0,40.0,7.0,3.5,3.5,4.041,0.111,14.5,14.0,11.25,17.25,9.0,21.0,12.0,4.0,3.5,5.196,0.358,22.0,22.5,20.5,24.0,19.0,24.0,5.0,2.0,1.5,2.449,0.111,0,1,0,0,0,0,5.643,6.0,5.0,6.0,3.0,8.0,5.0,0.837,1.0,1.151,0.204,10.429,10.0,10.0,11.0,10.0,11.0,1.0,0.49,0.0,0.514,0.049,4.143,4.0,3.25,4.75,3.0,6.0,3.0,0.776,1.0,1.027,0.248,6.286,6.5,5.25,7.0,4.0,8.0,4.0,1.143,1.0,1.383,0.22,1,22,18,0,1,15,6,7,0,5,3,1,0,0.291,0.228,0.532,0.19,0.076,0.392,0.418,0.114,4.81,5.0,3.0,6.0,1.0,14.0,13.0,2.025,2.0,2.632,0.547,380.0,0.616,0.142,0.045,0.153,0.045,23.0,6,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
3,1,14,110,194,0.464,14.0,14.0,14.0,14.0,14,14,0,0.0,0.0,0.0,0.0,110.0,110.0,110.0,110.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,194.0,194.0,194.0,194.0,194.0,194.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,104.0,104.0,104.0,104.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7.857,8.5,6.25,9.75,4.0,11.0,7.0,1.878,1.5,2.214,0.282,13.857,14.0,12.0,14.75,10.0,20.0,10.0,1.878,2.0,2.598,0.187,6.429,6.0,5.0,7.0,5.0,11.0,6.0,1.265,1.0,1.742,0.271,7.429,7.0,6.0,9.0,4.0,11.0,7.0,1.633,2.0,1.95,0.262,0,32,18,0,10,8,15,11,0,14,1,0,1,0.291,0.164,0.545,0.073,0.136,0.345,0.445,0.136,4.282,4.0,2.0,6.0,1.0,16.0,15.0,2.214,2.0,2.851,0.666,471.0,0.588,0.187,0.045,0.144,0.036,23.0,1,7,0.714,2.429,2.0,2.0,3.0,2.0,3.0,1.0,0.49,0.0,0.535,0.22,0
3,5,50,252,432,0.412,10.0,10.0,10.0,10.0,10,10,0,0.0,0.0,0.0,0.0,50.4,51.0,49.0,51.0,49.0,52.0,3.0,1.12,1.0,1.342,0.027,86.4,86.0,86.0,86.0,86.0,88.0,2.0,0.64,0.0,0.894,0.01,35.6,35.0,34.0,39.0,29.0,41.0,12.0,3.52,4.0,4.669,0.131,50.8,51.0,47.0,52.0,45.0,59.0,14.0,3.84,4.0,5.404,0.106,0,0,0,0,0,0,5.04,5.0,4.0,6.0,2.0,7.0,5.0,0.776,1.0,1.087,0.216,8.64,9.0,8.0,9.0,8.0,10.0,2.0,0.486,0.0,0.525,0.061,3.56,3.5,3.0,4.0,1.0,7.0,6.0,1.0,0.5,1.296,0.364,5.08,5.0,4.0,6.0,2.0,8.0,6.0,1.09,1.0,1.397,0.275,2,69,46,1,12,39,28,15,4,30,2,4,0,0.282,0.183,0.516,0.155,0.111,0.504,0.361,0.099,4.254,4.0,2.0,6.0,1.0,13.0,12.0,1.865,2.0,2.302,0.541,1072.0,0.597,0.131,0.051,0.151,0.07,69.0,28,19,0.421,2.895,3.0,2.0,3.0,2.0,5.0,3.0,0.659,1.0,0.937,0.324,0
