nWord_title,nStanza,q3_nSyll_lg,MADmed_nSyll_lg,rstd_nSyll_lg,rhyme_abcdb,rhyme_abca,rhyme_aaaa,q1_nWord_l,MADmed_nSyll_l,SCONJ,DET,ADP,med_lenWord,PUNCT,range_lenAll,class_label
3,3,59.0,0.0,0.0,0,0,0,3.0,1.5,4,13,0,4.0,16.0,2.0,1
3,4,30.0,0.0,0.0,0,0,0,4.75,1.0,2,5,0,4.5,18.0,1.0,1
3,5,42.0,0.0,0.0,0,0,0,4.0,0.0,2,11,0,4.0,31.0,2.0,1
3,7,38.0,0.0,0.0,3,0,0,3.0,0.0,4,11,2,5.0,34.0,2.0,1
4,1,40.0,0.0,0.0,0,0,0,3.0,0.0,0,0,0,5.0,5.0,0.0,1
3,4,33.0,0.0,0.296,0,0,0,3.0,0.5,2,3,0,5.0,19.0,1.0,1
3,5,30.0,0.0,0.383,0,0,0,4.0,0.0,0,5,0,4.0,24.0,4.0,1
3,3,26.0,0.0,0.0,0,0,3,2.5,0.0,1,2,0,5.0,17.0,1.0,1
1,2,40.0,0.0,0.0,0,0,0,4.0,0.5,0,4,0,5.0,13.0,3.0,1
3,1,176.0,0.0,0.0,0,0,0,4.0,0.0,3,7,0,5.0,32.0,3.0,1
4,4,148.5,27.5,0.78,0,0,0,5.0,0.0,8,32,0,4.0,79.0,2.0,1
3,2,125.75,0.5,0.006,0,0,0,5.0,0.0,0,20,0,5.0,35.0,4.0,1
3,5,17.0,0.0,0.0,0,0,0,2.0,0.0,0,1,0,4.0,18.0,1.0,1
3,15,39.0,0.0,0.007,0,0,0,4.0,0.0,7,27,2,4.0,86.0,3.0,1
3,3,44.0,0.0,0.0,0,0,0,3.0,0.0,1,7,1,5.0,19.0,1.0,1
3,5,36.0,0.0,0.0,0,0,0,4.0,0.0,2,8,0,5.0,26.0,4.0,1
3,2,43.0,0.0,0.0,0,0,0,3.0,0.5,1,1,0,4.5,17.0,0.0,1
3,11,22.0,0.0,0.0,0,0,0,5.0,0.0,0,1,1,5.0,30.0,1.0,1
3,4,51.5,0.0,0.019,0,0,0,3.0,0.0,1,7,2,5.0,28.0,2.0,1
2,1,412.0,0.0,0.0,0,0,0,4.0,0.0,5,19,2,5.0,56.0,2.0,0
3,2,265.25,111.5,0.753,0,0,0,3.75,0.0,2,12,0,5.0,57.0,3.0,0
2,6,88.0,0.0,0.0,0,0,0,4.0,1.0,10,15,4,5.0,94.0,2.0,0
2,9,32.0,0.0,0.0,0,0,0,4.0,0.0,1,6,1,5.0,66.0,7.0,0
1,7,128.5,0.0,0.004,0,0,0,7.0,0.0,12,34,4,5.0,89.0,2.0,0
1,7,100.0,0.0,0.204,0,0,0,6.0,0.5,10,27,9,5.0,102.0,2.0,0
1,6,50.0,0.0,0.032,0,0,0,4.0,0.0,4,5,2,5.0,56.0,3.0,0
3,6,42.0,0.0,0.0,0,0,0,4.75,0.5,7,9,0,5.0,38.0,1.0,0
2,4,64.25,1.0,0.047,0,0,0,4.0,1.0,3,10,0,4.0,45.0,2.0,0
1,4,68.0,0.0,0.0,0,0,0,4.0,0.5,11,11,6,4.0,42.0,2.0,0
1,8,36.0,0.0,0.01,0,0,4,3.75,0.0,1,11,2,6.0,44.0,2.0,0
2,4,42.0,5.0,0.156,0,0,0,4.0,0.0,1,4,2,5.0,24.0,2.0,0
3,12,31.25,1.0,0.031,0,0,0,3.0,0.0,2,14,1,5.0,68.0,2.0,0
2,5,34.0,8.0,1.46,0,0,0,5.0,0.0,6,40,16,4.0,62.0,42.0,0
2,4,52.0,0.0,0.0,0,0,0,3.0,0.5,3,21,4,4.0,38.0,2.0,0
4,14,62.75,12.0,0.379,0,0,0,4.0,1.0,6,26,1,5.0,148.0,3.0,0
2,9,35.0,0.0,0.0,0,0,0,3.0,0.0,1,11,0,5.0,65.0,2.0,0
2,8,30.0,0.0,0.035,0,0,0,3.75,0.5,2,11,0,5.0,32.0,2.0,0
1,7,76.0,0.0,0.381,0,0,0,4.0,0.0,5,15,8,5.0,69.0,3.0,0
3,4,50.0,6.0,0.157,0,0,0,6.0,0.0,0,14,2,4.0,22.0,1.0,0
2,4,50.0,6.0,0.157,0,0,0,6.25,0.0,4,8,0,4.5,19.0,4.0,0
1,4,50.0,6.5,0.173,0,0,0,5.25,0.0,4,8,1,5.0,24.0,0.0,0
2,4,42.0,5.0,0.165,0,0,0,4.25,0.5,0,12,0,5.0,15.0,0.0,0
2,4,40.0,5.0,0.165,0,0,0,5.0,0.0,1,12,0,5.0,18.0,2.0,0
1,7,42.0,0.0,0.009,0,0,0,5.0,0.5,0,15,1,5.0,38.0,2.0,0
1,2,122.5,7.0,0.083,0,0,0,3.0,0.5,0,7,1,5.0,33.0,1.0,0
1,12,82.25,2.5,0.047,0,0,2,9.0,1.0,6,87,10,4.0,136.0,4.0,0
2,7,134.0,13.0,0.184,0,0,0,4.0,0.0,10,46,16,4.0,137.0,3.0,0
1,9,55.0,13.0,0.333,0,0,0,3.0,2.0,3,32,2,4.0,43.0,1.0,0
3,6,215.25,33.0,0.348,0,0,0,4.0,0.0,10,52,6,5.0,117.0,3.0,0
5,11,148.0,52.0,0.765,0,0,0,6.0,0.0,13,52,3,5.0,206.0,3.0,0
2,7,34.0,0.0,0.0,0,0,0,3.0,0.5,1,9,2,5.0,41.0,1.0,0
2,2,31.75,0.5,0.022,0,0,0,4.0,0.0,0,4,0,5.5,8.0,0.0,0
1,4,64.0,0.0,0.0,0,0,0,3.75,0.0,8,17,3,5.0,33.0,4.0,0
2,1,317.0,0.0,0.0,0,0,0,3.75,1.0,1,11,1,5.0,47.0,14.0,0
3,14,53.0,0.5,0.014,0,0,0,5.0,0.0,3,30,11,4.0,148.0,7.0,0
3,10,26.0,0.5,0.277,0,0,0,4.0,0.5,0,11,2,5.0,25.0,2.0,0
3,5,60.0,0.0,0.0,0,0,0,3.75,0.5,6,12,2,5.0,37.0,2.0,0
3,4,44.0,6.0,0.182,0,0,0,5.0,0.0,1,6,3,5.0,19.0,1.0,0
3,4,74.0,0.0,0.277,0,0,0,3.75,0.0,1,10,0,5.0,36.0,2.0,0
1,3,108.0,0.0,0.0,0,0,0,4.0,0.0,4,17,3,5.0,39.0,6.0,0
2,3,78.5,1.0,0.013,0,0,0,4.0,1.0,0,19,0,5.0,27.0,3.0,0
2,1,562.0,0.0,0.0,0,0,0,5.0,0.0,3,38,4,5.0,59.0,6.0,0
3,6,31.0,0.0,0.0,0,0,0,4.25,0.0,3,16,2,5.0,22.0,0.0,0
6,3,80.0,0.0,0.0,0,0,0,6.0,0.0,5,20,0,4.0,36.0,1.0,0
2,3,125.5,32.0,0.779,0,0,0,5.0,1.0,3,24,0,5.0,40.0,6.0,0
1,5,34.0,0.0,0.0,0,0,0,4.0,0.5,1,8,1,4.0,27.0,2.0,0
1,5,36.0,0.0,0.0,0,0,0,4.0,0.0,8,13,1,4.0,24.0,1.0,0
3,4,37.25,0.5,0.026,0,0,0,3.0,0.0,3,3,0,5.0,21.0,8.0,0
2,11,30.0,0.0,0.0,0,0,0,3.0,0.5,3,19,0,5.0,38.0,3.0,0
2,6,16.0,0.0,0.0,0,0,0,5.0,0.0,0,13,2,3.0,21.0,0.0,0
2,2,58.25,1.5,0.037,0,0,0,3.0,1.0,0,5,0,5.0,16.0,2.0,0
1,4,50.0,5.5,0.159,0,0,0,6.25,0.0,3,6,1,4.0,28.0,0.0,0
1,5,88.0,0.0,0.019,0,0,0,5.0,0.0,5,16,2,5.0,44.0,3.0,0
2,19,50.0,8.0,0.529,0,0,2,3.25,2.0,10,68,3,4.0,101.0,4.0,0
2,5,106.0,0.0,0.004,0,0,0,3.0,0.0,7,12,2,5.0,65.0,3.0,0
1,11,41.0,2.0,0.1,0,0,0,4.0,1.5,10,30,0,4.0,62.0,6.0,0
1,7,40.0,0.0,0.0,0,0,0,2.25,0.0,4,16,4,5.0,16.0,1.0,0
1,3,134.0,0.0,0.448,0,0,0,3.0,0.0,3,19,1,4.0,64.0,2.0,0
6,5,50.0,0.0,0.0,0,0,0,5.75,0.5,4,11,8,5.0,21.0,2.0,0
3,5,50.0,0.0,0.0,0,0,0,6.0,0.5,7,12,4,5.0,28.0,2.0,0
3,1,482.0,0.0,0.0,0,0,0,5.0,1.0,9,19,4,5.0,41.0,2.0,0
4,4,56.0,4.0,0.089,0,0,0,2.0,1.0,3,7,0,5.0,28.0,6.0,0
1,4,64.0,0.0,0.0,0,0,0,3.0,0.0,3,10,2,5.0,29.0,5.0,0
3,4,44.0,5.5,0.165,0,0,0,4.25,0.0,4,1,0,5.0,23.0,5.0,0
4,4,42.0,5.0,0.156,0,0,0,5.0,0.0,3,5,0,5.0,14.0,1.0,0
1,4,42.0,5.0,0.156,0,0,0,5.0,0.0,4,2,0,5.0,27.0,1.0,0
2,4,44.0,5.5,0.165,0,0,0,5.0,0.0,2,3,0,5.0,17.0,2.0,0
1,4,44.25,5.5,0.172,0,0,0,5.0,0.0,2,9,2,5.0,16.0,2.0,0
1,4,44.0,6.5,0.2,0,0,0,5.0,0.0,1,2,1,5.0,15.0,2.0,0
1,4,63.25,6.5,0.152,0,0,0,8.0,1.0,5,6,0,5.0,20.0,3.0,0
2,5,71.0,8.0,0.121,0,0,0,7.0,3.0,0,28,6,4.0,42.0,1.0,0
2,1,411.0,0.0,0.0,0,0,0,6.0,0.0,3,14,2,5.0,37.0,1.0,0
2,6,61.5,5.5,0.265,0,0,0,3.0,4.0,8,11,2,5.0,38.0,2.0,0
1,5,38.0,0.0,0.029,0,0,0,4.0,1.0,2,8,1,5.0,26.0,2.0,0
1,1,153.0,0.0,0.0,0,0,0,1.0,1.0,2,12,0,4.0,22.0,0.0,0
2,16,71.0,12.0,0.312,0,1,0,7.0,2.0,10,22,6,5.0,103.0,5.0,0
2,1,232.0,0.0,0.0,0,0,0,7.0,0.5,1,24,0,5.0,36.0,3.0,0
3,7,42.0,0.0,0.0,0,0,0,4.75,0.5,4,9,0,5.0,35.0,2.0,0
1,134,66.75,20.5,1.68,0,2,0,5.0,1.0,87,421,93,5.0,1027.0,5.0,0
2,4,44.0,5.5,0.184,0,0,0,5.0,0.0,4,5,0,5.0,22.0,3.0,0
2,5,93.0,13.0,0.782,0,0,0,3.0,1.0,2,17,3,5.0,52.0,3.0,0
1,4,42.0,5.5,0.174,0,0,0,4.25,0.0,2,8,3,5.0,17.0,2.0,0
1,5,103.0,0.0,0.014,0,0,0,3.0,1.0,2,24,2,4.0,67.0,5.0,0
1,7,27.0,0.0,0.03,0,0,0,4.0,0.0,3,8,2,5.0,10.0,3.0,0
2,6,44.0,0.0,0.0,0,0,0,4.0,0.0,5,19,0,4.0,36.0,3.0,0
3,3,44.0,0.0,0.0,0,0,0,4.0,0.0,3,4,0,5.0,13.0,3.0,0
3,1,208.0,0.0,0.0,0,0,0,2.0,0.5,1,2,1,5.0,28.0,9.0,0
2,3,86.0,0.0,0.0,0,0,0,4.0,1.0,3,8,0,5.0,37.0,2.0,0
2,6,52.0,0.0,0.0,0,0,0,3.0,0.5,3,14,0,5.0,31.0,1.0,0
1,5,46.0,0.0,0.0,0,0,0,3.0,0.0,0,17,11,4.0,20.0,2.0,0
2,9,34.0,0.0,0.0,0,0,0,4.0,0.5,3,18,2,5.0,30.0,2.0,0
3,4,52.0,0.0,0.0,0,0,0,6.0,0.0,3,10,1,5.0,21.0,3.0,0
3,7,32.0,0.0,0.0,0,0,0,5.0,0.0,5,11,0,5.0,19.0,5.0,0
1,1,349.0,0.0,0.0,0,0,0,7.75,1.5,3,33,1,4.0,39.0,9.0,0
2,7,16.0,0.0,0.0,0,0,0,3.0,0.0,2,4,1,5.0,15.0,3.0,0
2,3,68.0,0.0,0.0,0,0,0,4.0,0.5,4,4,0,5.0,20.0,3.0,0
3,4,73.0,0.0,0.0,0,0,0,4.0,1.0,2,30,1,4.5,30.0,1.0,0
1,6,59.0,0.0,0.014,0,0,0,3.0,0.0,0,14,2,4.0,59.0,3.0,0
3,8,50.25,0.5,0.027,0,0,0,4.0,0.0,11,16,2,4.0,39.0,5.0,0
1,4,45.0,0.0,0.0,0,0,0,3.75,0.5,5,9,1,5.0,15.0,1.0,0
1,6,30.0,0.0,0.0,0,0,0,3.0,0.5,0,7,2,5.0,27.0,2.0,0
2,4,44.0,5.5,0.184,0,0,0,5.0,0.0,2,1,2,5.0,22.0,1.0,0
4,1,274.0,0.0,0.0,0,0,0,4.0,0.0,3,17,4,5.0,38.0,3.0,0
4,5,56.0,0.0,0.389,0,0,0,4.0,0.0,5,6,0,4.0,29.0,4.0,0
4,4,42.0,5.0,0.156,0,0,0,4.0,0.0,4,4,0,5.0,19.0,2.0,0
6,5,42.0,0.0,0.0,0,0,0,5.0,0.5,9,7,2,5.0,23.0,1.0,0
4,4,64.0,0.0,0.0,0,0,0,4.0,0.0,7,17,0,5.0,34.0,1.0,0
3,3,68.0,0.0,0.0,0,0,0,4.0,0.5,2,6,1,5.0,21.0,5.0,0
2,1,263.0,0.0,0.0,0,0,0,3.0,0.0,2,21,1,5.0,14.0,1.0,0
2,4,30.0,0.0,0.0,0,0,0,3.0,0.5,1,3,0,5.0,21.0,1.0,0
3,15,16.0,0.0,0.016,0,0,0,3.25,0.0,1,5,4,5.0,34.0,2.0,0
2,5,76.0,18.0,1.125,0,0,0,4.0,0.0,6,28,5,5.0,39.0,3.0,0
1,7,54.0,0.0,0.0,0,0,0,6.0,0.5,9,7,2,5.0,43.0,3.0,0
3,16,19.25,1.0,0.079,0,0,0,4.0,0.0,2,27,3,4.0,58.0,1.0,0
1,11,22.0,0.0,0.161,0,0,0,5.0,0.0,2,15,0,5.0,21.0,0.0,0
2,12,31.25,1.0,0.081,0,0,0,4.5,0.0,10,20,5,5.0,39.0,1.0,0
2,9,41.0,0.0,0.0,0,0,0,5.0,0.5,3,22,5,4.0,58.0,3.0,0
2,5,42.0,0.0,0.0,0,0,0,3.0,1.0,4,15,4,5.0,17.0,3.0,0
1,3,320.0,35.0,1.075,0,0,0,8.0,1.0,2,43,7,5.0,60.0,3.0,0
3,16,22.0,0.0,0.457,0,0,0,1.0,1.0,1,16,0,5.0,15.0,3.0,0
2,8,198.5,89.0,0.953,0,0,0,8.0,1.0,27,44,10,5.0,233.0,3.0,0
3,31,42.0,13.0,0.686,0,0,2,4.0,1.0,5,84,4,5.0,132.0,5.0,0
1,1,178.0,0.0,0.0,0,0,0,1.0,3.0,4,10,1,5.0,23.0,2.0,0
3,35,88.0,1.0,0.023,0,0,0,5.0,0.0,46,137,17,5.0,315.0,6.0,0
6,10,34.0,0.0,0.0,0,0,0,4.0,0.5,5,14,0,4.0,47.0,1.0,0
1,4,85.0,0.0,0.006,0,0,0,5.0,0.0,8,8,0,5.0,44.0,3.0,0
2,20,27.0,0.5,0.261,0,0,0,4.0,0.0,7,15,5,5.0,128.0,4.0,0
2,5,218.0,147.0,0.874,0,0,0,4.0,0.0,13,23,1,5.0,90.0,5.0,0
3,2,298.75,10.5,0.051,0,0,0,7.0,1.0,4,31,6,4.0,87.0,1.0,0
1,11,44.0,0.0,0.151,0,0,0,5.0,0.0,6,21,0,4.0,61.0,2.0,0
4,16,16.0,0.0,0.0,0,0,0,1.0,2.0,1,7,5,4.0,44.0,1.0,0
1,2,278.0,14.0,0.073,0,0,0,4.0,0.0,6,10,1,5.0,78.0,3.0,0
1,2,358.25,117.5,0.555,0,0,0,3.0,0.0,8,30,2,5.0,103.0,2.0,0
1,1,402.0,0.0,0.0,0,0,0,4.0,0.0,10,23,2,4.0,57.0,6.0,0
2,11,32.0,0.0,0.0,0,0,0,4.0,0.0,14,16,1,4.0,55.0,1.0,0
2,11,80.0,5.0,0.289,0,0,0,3.0,1.0,10,38,4,5.0,116.0,2.0,0
2,10,18.75,0.0,0.026,0,0,0,4.75,0.0,4,10,1,4.0,34.0,1.0,0
1,6,72.25,9.5,0.36,0,1,0,7.75,2.0,16,19,1,5.0,34.0,1.0,0
4,3,54.0,1.0,0.117,0,0,0,2.0,2.0,6,10,0,4.0,36.0,1.0,0
3,6,44.0,0.0,0.0,0,0,0,4.0,0.0,5,25,5,4.0,45.0,2.0,0
3,1,425.0,0.0,0.0,0,0,0,3.0,2.5,2,25,10,4.0,120.0,1.0,0
2,5,146.0,8.0,0.059,0,0,0,7.0,1.5,13,32,4,5.0,76.0,2.0,0
2,10,27.0,0.5,0.239,0,0,0,4.0,0.0,9,16,0,4.0,29.0,1.0,0
3,6,63.5,3.0,0.049,0,0,1,7.0,1.0,8,11,3,5.0,53.0,3.0,0
3,10,202.0,44.0,0.903,0,0,0,7.0,0.0,29,84,17,5.0,204.0,5.0,0
1,6,38.0,0.0,0.0,0,0,0,3.0,0.0,8,5,2,5.0,34.0,1.0,0
1,13,33.0,3.0,0.119,0,0,0,7.0,1.5,1,24,3,4.0,92.0,3.0,0
2,8,88.0,0.0,0.004,0,0,0,5.0,0.0,8,28,1,5.0,100.0,5.0,0
5,7,43.0,0.0,0.127,0,0,0,4.0,0.0,6,14,0,6.0,30.0,2.0,0
3,15,76.5,7.0,0.131,0,0,1,8.0,2.0,31,49,5,4.0,175.0,2.0,0
2,2,145.0,6.0,0.06,0,0,0,4.0,0.0,1,9,1,5.0,34.0,5.0,0
1,4,150.25,56.0,0.867,0,0,0,3.0,0.0,13,22,1,5.0,62.0,2.0,0
2,17,16.0,0.0,0.0,0,0,0,4.0,0.0,10,19,1,4.0,41.0,1.0,0
2,8,57.0,2.0,0.071,0,0,0,5.0,2.0,15,16,2,5.0,52.0,3.0,0
3,8,69.25,3.5,0.069,0,0,0,7.0,2.0,6,17,4,5.0,36.0,3.0,0
1,6,20.0,0.0,0.053,0,0,0,4.0,0.0,1,13,2,5.0,12.0,0.0,0
4,3,68.0,0.0,0.0,0,0,0,3.0,0.0,4,1,0,5.0,31.0,2.0,0
2,3,65.0,1.0,0.115,0,0,2,5.0,1.0,3,1,1,5.0,29.0,4.0,0
2,9,44.0,0.0,0.008,0,0,0,8.0,0.0,16,19,3,5.0,30.0,1.0,0
2,6,68.5,5.5,0.091,0,0,0,7.0,1.5,5,30,6,4.5,54.0,2.0,0
3,7,55.0,0.0,0.604,0,0,0,5.0,0.0,6,40,3,5.0,49.0,3.0,0
3,9,76.0,5.0,0.098,0,0,3,8.0,2.0,6,42,10,5.0,85.0,3.0,0
2,4,42.0,5.5,0.174,0,0,0,5.0,0.0,1,11,0,4.0,21.0,1.0,0
2,8,32.0,3.0,0.134,0,0,0,4.0,0.0,3,17,3,4.0,28.0,1.0,0
3,6,55.75,1.0,0.016,0,0,0,7.0,0.0,7,9,3,5.0,41.0,1.0,0
2,18,34.0,1.0,0.217,0,0,0,3.0,0.0,12,40,4,5.0,83.0,2.0,0
2,2,112.0,24.0,0.339,0,0,0,4.0,1.0,2,10,0,5.0,27.0,3.0,0
1,4,93.5,14.0,0.375,0,0,0,4.0,0.0,4,10,1,5.0,47.0,1.0,0
2,4,38.0,0.0,0.0,0,0,0,3.0,1.0,1,4,2,5.0,26.0,3.0,0
3,1,392.0,0.0,0.0,0,0,0,7.0,0.0,9,19,3,5.0,59.0,3.0,0
3,4,52.0,0.0,0.0,0,0,4,5.0,0.0,2,5,2,5.0,25.0,2.0,0
3,17,28.0,0.0,0.0,0,0,0,3.0,1.0,3,24,9,5.0,86.0,3.0,0
3,2,434.25,193.5,0.811,0,0,0,9.0,1.0,4,39,10,5.0,92.0,4.0,0
3,20,17.0,10.0,0.64,0,0,0,3.0,1.0,0,14,3,5.0,49.0,2.0,0
1,5,53.0,2.0,0.075,0,0,0,3.0,2.0,4,9,1,5.0,38.0,1.0,0
5,15,126.5,23.0,0.499,0,0,0,9.0,1.0,32,113,12,4.0,233.0,4.0,0
4,3,100.0,0.0,0.0,0,0,0,5.0,0.0,4,23,0,4.0,49.0,3.0,0
6,4,65.0,0.5,0.009,0,0,0,4.0,0.5,4,12,3,4.0,34.0,1.0,0
2,3,58.5,3.0,0.103,0,0,3,6.0,1.0,2,11,1,6.0,27.0,1.0,0
1,5,36.0,0.0,0.037,0,0,0,5.0,0.0,5,11,1,4.0,31.0,1.0,0
2,1,344.0,0.0,0.0,0,0,0,5.0,0.0,7,20,2,5.0,46.0,2.0,0
1,8,28.0,0.0,0.051,0,0,0,3.75,0.5,5,9,3,5.0,28.0,3.0,0
3,4,60.0,0.0,0.0,0,0,0,3.75,0.0,1,8,5,5.0,37.0,3.0,0
3,6,46.0,0.0,0.0,0,0,0,3.0,1.0,3,16,3,4.0,29.0,3.0,0
2,4,46.0,0.0,0.011,0,0,0,3.0,0.0,0,26,1,4.0,17.0,5.0,0
3,10,32.0,0.0,0.223,0,0,0,5.0,0.0,4,16,2,4.0,36.0,5.0,0
2,6,60.0,0.0,0.0,0,0,0,3.0,0.0,7,20,0,5.0,49.0,6.0,0
3,7,38.5,1.0,0.072,0,0,0,5.0,1.0,2,9,2,5.0,39.0,1.0,0
2,9,44.0,0.0,0.0,0,0,0,5.0,0.0,4,25,2,4.0,52.0,2.0,0
3,3,128.0,1.0,0.012,0,0,0,4.0,0.0,3,13,7,5.0,61.0,2.0,0
3,4,50.25,6.0,0.156,0,0,0,5.25,0.0,0,3,1,5.0,27.0,1.0,0
2,1,275.0,0.0,0.0,0,0,0,7.0,0.0,1,9,4,4.0,46.0,1.0,0
6,8,29.0,0.0,0.018,0,0,0,3.0,0.0,2,10,2,5.0,32.0,3.0,0
1,4,48.0,6.0,0.165,0,0,0,6.0,0.0,2,12,1,4.0,23.0,1.0,0
2,1,372.0,0.0,0.0,0,0,0,5.5,0.0,12,10,4,5.0,56.0,3.0,0
4,8,48.0,0.0,0.0,0,0,0,5.75,0.0,5,23,6,4.0,41.0,1.0,0
2,1,240.0,0.0,0.0,0,0,0,5.0,0.0,2,9,2,5.0,39.0,1.0,0
2,4,211.5,82.5,0.96,0,0,0,3.75,4.5,10,43,3,4.0,92.0,1.0,0
3,10,59.0,1.0,0.016,0,0,0,6.0,1.0,9,21,6,5.0,86.0,4.0,0
2,6,60.0,0.0,0.0,0,0,0,5.0,0.0,7,7,3,5.0,56.0,3.0,0
1,5,38.0,0.0,0.0,0,0,0,2.0,2.0,2,10,2,5.0,30.0,2.0,0
5,1,459.0,0.0,0.0,0,0,0,7.25,1.0,4,30,7,4.5,58.0,2.0,0
3,1,180.0,0.0,0.0,0,0,0,2.0,1.0,2,9,1,4.0,22.0,1.0,0
3,1,224.0,0.0,0.0,0,0,0,1.0,0.0,0,11,3,5.0,43.0,3.0,0
1,8,29.0,1.0,0.075,0,0,0,2.0,3.0,6,18,0,5.0,28.0,3.0,0
3,6,60.0,0.0,0.316,0,0,0,6.25,1.0,5,12,1,5.0,49.0,1.0,0
1,5,87.0,20.0,0.481,0,0,0,5.0,0.0,5,20,5,4.0,59.0,3.0,0
1,7,130.0,0.0,0.0,0,0,0,5.0,0.0,13,46,9,5.0,128.0,3.0,0
1,1,252.0,0.0,0.0,0,0,0,4.0,0.0,5,9,0,5.0,28.0,3.0,0
3,2,350.5,109.0,0.521,0,0,0,4.0,1.0,4,14,6,4.0,111.0,4.0,0
2,6,64.0,0.0,0.006,0,0,0,4.0,0.0,5,18,4,5.0,42.0,4.0,0
5,1,422.0,0.0,0.0,0,0,0,4.0,1.0,8,15,3,5.0,62.0,5.0,0
2,1,385.0,0.0,0.0,0,0,0,4.0,0.0,5,18,1,5.0,42.0,3.0,0
2,1,450.0,0.0,0.0,0,0,0,5.0,1.0,6,20,5,5.0,39.0,2.0,0
1,4,77.25,4.0,0.097,0,0,0,2.0,4.5,3,17,1,5.0,40.0,2.0,0
1,4,44.0,0.0,0.0,0,0,1,5.0,0.0,4,7,1,5.0,23.0,1.0,0
3,6,61.5,1.5,0.056,0,0,0,6.0,1.0,6,19,2,5.0,56.0,3.0,0
3,5,50.0,0.0,0.0,0,0,0,4.0,2.0,5,20,3,4.0,26.0,3.0,0
1,8,22.0,0.0,0.0,0,0,0,5.0,0.0,5,7,1,5.0,26.0,2.0,0
4,3,152.5,7.0,0.061,0,0,0,5.0,0.0,3,24,5,5.0,63.0,3.0,0
1,1,260.0,0.0,0.0,0,0,0,1.75,3.0,3,5,4,6.0,22.0,2.0,0
2,6,50.0,0.0,0.0,0,0,0,6.75,0.5,4,24,1,4.0,41.0,2.0,0
1,8,91.25,0.5,0.617,0,0,0,4.0,4.0,12,44,8,5.0,101.0,5.0,0
3,5,33.0,1.0,0.229,0,0,0,6.5,0.5,2,10,1,4.5,21.0,2.0,0
5,15,39.0,2.0,0.115,0,0,0,4.0,1.0,11,21,5,5.0,86.0,2.0,0
2,5,64.0,3.0,0.073,0,0,0,7.0,1.0,5,5,2,5.0,43.0,2.0,0
5,6,49.0,0.0,0.0,0,0,0,4.0,0.0,7,26,3,4.0,59.0,3.0,0
2,1,240.0,0.0,0.0,0,0,0,5.0,0.0,5,16,2,5.0,20.0,3.0,0
4,4,48.0,6.0,0.165,0,0,2,6.0,0.0,4,19,0,4.0,24.0,1.0,0
1,6,43.75,0.0,0.012,0,0,0,5.75,0.0,3,17,1,4.0,36.0,3.0,0
2,1,180.0,0.0,0.0,0,0,0,7.5,0.0,7,12,1,5.0,26.0,3.0,0
2,16,48.0,20.5,0.77,0,0,0,4.75,0.0,10,18,2,5.0,59.0,1.0,0
2,6,33.0,0.0,0.0,0,0,0,4.25,0.0,1,9,1,5.0,27.0,1.0,0
2,1,261.0,0.0,0.0,0,0,0,5.0,1.0,3,16,5,4.0,34.0,5.0,0
5,6,34.0,0.0,0.0,0,0,0,3.75,1.0,4,8,3,5.0,35.0,2.0,0
3,1,200.0,0.0,0.0,0,0,0,3.0,1.0,3,6,1,5.0,6.0,1.0,0
2,3,60.5,11.0,0.327,0,0,0,5.0,0.0,2,9,0,5.0,25.0,0.0,0
2,2,142.75,60.5,0.761,0,0,0,5.0,0.0,5,10,4,5.0,34.0,1.0,0
2,4,95.25,0.5,0.05,0,0,0,2.0,2.5,4,11,1,5.0,84.0,4.0,0
1,8,44.0,5.5,0.153,0,0,0,4.0,0.0,7,10,1,5.0,37.0,3.0,0
4,2,164.0,0.0,0.0,0,0,0,4.0,0.0,5,15,4,4.0,38.0,1.0,0
3,1,231.0,0.0,0.0,0,0,0,5.0,0.0,3,9,0,5.0,36.0,1.0,0
3,1,223.0,0.0,0.0,0,0,0,7.0,0.0,1,12,1,5.0,27.0,2.0,0
3,4,60.0,0.0,0.0,0,0,0,3.0,0.5,4,17,1,4.0,32.0,7.0,0
3,8,36.5,2.5,0.097,0,0,0,5.0,1.5,8,20,1,4.0,34.0,3.0,0
4,1,269.0,0.0,0.0,0,0,0,2.0,0.0,4,12,4,5.0,36.0,2.0,0
2,7,33.0,2.0,0.097,0,0,0,7.0,1.0,1,10,0,5.0,30.0,1.0,0
3,5,54.0,0.0,0.0,0,0,0,4.0,0.5,6,14,1,5.0,29.0,3.0,0
3,4,66.0,0.0,0.0,0,0,0,5.0,0.0,5,21,2,5.0,32.0,0.0,0
1,1,129.0,0.0,0.0,0,0,0,4.0,1.5,1,6,0,5.0,15.0,4.0,0
3,5,44.0,0.0,0.026,0,0,0,5.0,0.0,2,21,1,5.0,31.0,2.0,0
3,6,42.75,0.5,0.359,0,0,0,6.0,0.0,5,13,2,3.0,35.0,1.0,0
2,5,91.0,8.0,0.308,0,0,0,5.25,2.0,3,15,2,5.0,53.0,1.0,0
1,4,49.5,3.0,0.086,0,0,0,6.75,1.5,1,9,2,5.0,27.0,1.0,0
3,5,91.0,16.0,0.221,0,0,0,4.0,0.0,5,18,2,5.0,60.0,2.0,0
2,1,307.0,0.0,0.0,0,0,0,4.0,1.0,6,13,3,5.0,40.0,3.0,0
1,1,212.0,0.0,0.0,0,0,0,3.75,0.0,12,7,1,5.0,31.0,2.0,0
